Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra	Ch13_X	Ch13_Y	Ch13_Z	Ch13_phi	Ch13_theta	Ch13_RMS	Ch13_Extra	Ch14_X	Ch14_Y	Ch14_Z	Ch14_phi	Ch14_theta	Ch14_RMS	Ch14_Extra	Ch15_X	Ch15_Y	Ch15_Z	Ch15_phi	Ch15_theta	Ch15_RMS	Ch15_Extra	Ch16_X	Ch16_Y	Ch16_Z	Ch16_phi	Ch16_theta	Ch16_RMS	Ch16_Extra
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.56	-5.61	92.91	-14.60	2.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.92	64.24	17.49	17.44	80.80	10.66	0.00	-23.00	-90.65	16.47	4.39	4.42	3.49	0.00	96.58	-1.25	54.45	104.10	22.93	1.62	0.00	45.68	-5.41	-3.40	114.65	11.12	3.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.91	-14.61	2.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.92	64.24	17.49	17.44	80.80	10.85	0.00	-23.00	-90.65	16.47	4.39	4.42	3.48	0.00	96.58	-1.25	54.45	104.10	22.93	1.62	0.00	45.67	-5.42	-3.39	114.65	11.10	3.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.91	-14.61	2.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.92	64.24	17.49	17.43	80.80	10.76	0.00	-23.00	-90.65	16.47	4.39	4.42	3.39	0.00	96.58	-1.25	54.45	104.10	22.93	1.98	0.00	45.67	-5.42	-3.39	114.65	11.09	3.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.91	-14.61	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.92	64.25	17.49	17.43	80.80	10.78	0.00	-23.00	-90.65	16.47	4.39	4.42	3.57	0.00	96.58	-1.25	54.45	104.10	22.93	1.90	0.00	45.67	-5.42	-3.39	114.65	11.08	3.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.91	-14.61	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.92	64.25	17.49	17.43	80.80	10.60	0.00	-23.00	-90.65	16.47	4.39	4.42	3.55	0.00	96.58	-1.25	54.45	104.10	22.93	1.90	0.00	45.66	-5.42	-3.40	114.65	11.07	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.91	-14.61	2.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.92	64.25	17.49	17.43	80.80	10.55	0.00	-23.00	-90.65	16.47	4.39	4.42	3.40	0.00	96.58	-1.25	54.45	104.10	22.93	1.94	0.00	45.66	-5.42	-3.40	114.65	11.06	3.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.92	-14.61	2.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.25	17.49	17.43	80.81	10.74	0.00	-23.00	-90.65	16.47	4.39	4.42	3.41	0.00	96.58	-1.25	54.46	104.10	22.93	1.93	0.00	45.67	-5.42	-3.39	114.64	11.04	3.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.92	-14.61	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.25	17.49	17.43	80.81	10.39	0.00	-23.00	-90.65	16.47	4.39	4.42	3.48	0.00	96.58	-1.25	54.46	104.10	22.93	1.96	0.00	45.68	-5.42	-3.38	114.64	11.03	3.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.92	-14.61	2.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.25	17.49	17.44	80.81	10.41	0.00	-23.00	-90.65	16.47	4.39	4.43	3.52	0.00	96.58	-1.25	54.46	104.10	22.93	1.88	0.00	45.69	-5.42	-3.37	114.64	11.01	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.92	-14.61	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.44	80.81	10.79	0.00	-23.00	-90.65	16.47	4.39	4.43	3.42	0.00	96.58	-1.25	54.46	104.10	22.93	1.84	0.00	45.70	-5.41	-3.38	114.65	10.99	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.92	-14.60	3.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.45	80.81	10.62	0.00	-23.00	-90.65	16.47	4.39	4.43	3.36	0.00	96.58	-1.25	54.46	104.10	22.93	2.07	0.00	45.72	-5.41	-3.39	114.65	10.98	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.92	-14.60	2.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.45	80.81	10.72	0.00	-23.00	-90.65	16.47	4.39	4.43	3.50	0.00	96.58	-1.24	54.46	104.10	22.93	2.17	0.00	45.72	-5.41	-3.39	114.66	10.96	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.92	-14.60	2.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.45	80.81	10.62	0.00	-23.00	-90.65	16.47	4.39	4.43	3.29	0.00	96.58	-1.24	54.46	104.10	22.93	1.89	0.00	45.73	-5.41	-3.38	114.66	10.95	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.55	-5.61	92.92	-14.60	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.46	80.81	10.51	0.00	-23.00	-90.65	16.47	4.39	4.43	3.15	0.00	96.58	-1.24	54.46	104.10	22.93	1.91	0.00	45.72	-5.41	-3.37	114.65	10.94	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.56	-5.61	92.92	-14.60	2.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.46	80.81	10.74	0.00	-23.00	-90.65	16.47	4.39	4.42	3.32	0.00	96.58	-1.24	54.46	104.10	22.93	1.92	0.00	45.72	-5.42	-3.36	114.65	10.92	3.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.56	-5.61	92.92	-14.60	2.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.47	80.81	10.49	0.00	-23.00	-90.65	16.47	4.39	4.42	3.37	0.00	96.58	-1.24	54.46	104.09	22.93	1.74	0.00	45.72	-5.42	-3.36	114.65	10.91	3.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.51	8.56	-5.61	92.92	-14.60	2.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.47	80.81	10.73	0.00	-23.00	-90.65	16.47	4.39	4.42	3.54	0.00	96.58	-1.25	54.46	104.09	22.93	2.07	0.00	45.73	-5.42	-3.36	114.65	10.89	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.61	92.92	-14.60	2.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.47	80.81	10.93	0.00	-23.00	-90.65	16.47	4.39	4.42	3.51	0.00	96.58	-1.25	54.46	104.09	22.93	2.03	0.00	45.74	-5.42	-3.36	114.65	10.88	3.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.61	92.92	-14.60	2.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.48	80.81	10.32	0.00	-23.00	-90.65	16.47	4.39	4.42	3.55	0.00	96.58	-1.25	54.46	104.09	22.93	1.89	0.00	45.75	-5.42	-3.36	114.64	10.88	3.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	3.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.48	80.81	10.37	0.00	-23.00	-90.65	16.47	4.39	4.42	3.84	0.00	96.58	-1.25	54.46	104.09	22.93	1.98	0.00	45.76	-5.43	-3.36	114.63	10.88	3.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	2.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.48	80.81	10.64	0.00	-23.00	-90.65	16.47	4.39	4.42	3.49	0.00	96.58	-1.25	54.46	104.09	22.93	1.77	0.00	45.76	-5.43	-3.37	114.63	10.88	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	2.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.49	80.81	10.62	0.00	-23.00	-90.65	16.47	4.39	4.42	3.30	0.00	96.58	-1.25	54.46	104.09	22.93	2.09	0.00	45.75	-5.43	-3.37	114.63	10.88	3.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.49	80.81	10.67	0.00	-23.00	-90.65	16.47	4.39	4.42	3.58	0.00	96.58	-1.25	54.46	104.09	22.93	2.20	0.00	45.75	-5.42	-3.37	114.63	10.87	3.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	2.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.49	80.81	10.72	0.00	-23.01	-90.65	16.47	4.39	4.43	3.50	0.00	96.58	-1.25	54.46	104.10	22.93	1.84	0.00	45.75	-5.41	-3.37	114.63	10.87	3.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.49	80.81	10.68	0.00	-23.01	-90.65	16.47	4.39	4.43	3.53	0.00	96.58	-1.25	54.46	104.10	22.93	2.36	0.00	45.75	-5.41	-3.36	114.63	10.86	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	2.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.49	80.81	10.65	0.00	-23.01	-90.65	16.47	4.39	4.43	3.43	0.00	96.58	-1.25	54.46	104.10	22.93	2.26	0.00	45.76	-5.42	-3.35	114.62	10.86	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	3.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.49	80.81	10.91	0.00	-23.01	-90.65	16.47	4.39	4.43	3.45	0.00	96.58	-1.25	54.46	104.10	22.93	1.70	0.00	45.76	-5.42	-3.35	114.62	10.85	3.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.52	8.56	-5.62	92.92	-14.60	2.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-37.91	64.24	17.49	17.50	80.81	10.71	0.00	-23.01	-90.65	16.47	4.39	4.43	3.60	0.00	96.58	-1.25	54.46	104.10	22.93	2.07	0.00	45.76	-5.43	-3.34	114.62	10.83	3.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
